epoch,train_loss,val_loss,train_acc,val_acc,train_top3_acc,val_top3_acc
1,3.919782032837739,3.7121997594833376,2.586206896551724,5.154639175257732,9.827586206896552,14.43298969072165
2,3.5314775093181714,3.403333568572998,10.344827586206897,12.027491408934708,21.637931034482758,27.147766323024054
3,2.9767069107777364,2.7869122982025147,21.982758620689655,24.742268041237114,41.89655172413793,43.986254295532646
4,2.0833859314789644,1.9414726376533509,43.36206896551724,47.07903780068729,69.56896551724138,71.47766323024055
5,1.3936620547964766,1.6087632179260254,62.93103448275862,52.92096219931271,86.12068965517241,80.06872852233677
6,0.8265193861884039,1.0281992435455323,80.43103448275862,72.85223367697594,95.51724137931035,89.69072164948453
7,0.551057909791534,0.8209252804517746,87.84482758620689,75.94501718213058,98.27586206896552,94.15807560137458
8,0.3822110718166506,0.7206166207790374,92.24137931034483,79.38144329896907,99.13793103448276,94.15807560137458
9,0.26717364908875646,0.6208205938339233,96.12068965517241,84.5360824742268,99.65517241379311,97.2508591065292
10,0.16360060790100614,0.5637167394161224,98.01724137931035,82.13058419243987,100.0,97.2508591065292
11,0.12187161719476855,0.5487298727035522,98.44827586206897,83.16151202749141,100.0,97.59450171821305
12,0.08658120323073219,0.4904656246304512,99.22413793103448,86.25429553264605,100.0,96.21993127147766
13,0.0637135759398744,0.49726379215717315,99.56896551724138,85.91065292096219,100.0,97.59450171821305
14,0.05555998579271742,0.40474002361297606,99.74137931034483,87.97250859106529,100.0,97.9381443298969
15,0.030836280485665477,0.3744944348931313,100.0,90.37800687285224,100.0,97.59450171821305
16,0.021811442248321867,0.35947911590337756,100.0,90.37800687285224,100.0,96.90721649484536
17,0.018462946437097883,0.3411574997007847,99.91379310344827,90.72164948453609,100.0,97.9381443298969
18,0.015760839413348084,0.34927612692117693,100.0,89.34707903780068,100.0,97.2508591065292
19,0.015932944653606094,0.3682957082986832,99.91379310344827,90.37800687285224,100.0,97.9381443298969
20,0.019862444756703602,0.3749390125274658,99.82758620689656,87.62886597938144,100.0,97.59450171821305
