epoch,train_loss,val_loss,train_acc,val_acc,train_top3_acc,val_top3_acc
1,3.7345895509462097,3.565138745307922,6.724137931034483,12.714776632302405,14.137931034482758,27.835051546391753
2,2.9731606857196704,2.8314077854156494,24.051724137931036,31.27147766323024,43.275862068965516,48.797250859106526
3,1.921416923806474,1.5634987354278564,55.172413793103445,66.66666666666667,76.20689655172414,82.81786941580756
4,0.9632280323956464,0.95489462018013,80.51724137931035,79.38144329896907,95.86206896551724,93.12714776632302
5,0.5161105410472767,0.670221570134163,90.43103448275862,85.2233676975945,98.62068965517241,95.87628865979381
6,0.2917351493158856,0.5885462105274201,95.60344827586206,84.87972508591065,99.74137931034483,94.84536082474227
7,0.17522870104860616,0.4503876373171806,97.67241379310344,86.25429553264605,100.0,95.53264604810997
8,0.11226703941419318,0.4372181326150894,98.96551724137932,87.97250859106529,100.0,95.18900343642612
9,0.0677523831459316,0.39820261001586915,99.56896551724138,90.03436426116839,100.0,95.18900343642612
10,0.052523733896983636,0.31922292336821556,99.3103448275862,90.37800687285224,100.0,97.2508591065292
11,0.034625684741783784,0.3549741953611374,100.0,90.03436426116839,100.0,97.2508591065292
12,0.020651682103807863,0.3086116246879101,100.0,91.06529209621993,100.0,96.90721649484536
13,0.017160983026229048,0.3105621367692947,99.91379310344827,90.03436426116839,100.0,97.2508591065292
14,0.020791727017510583,0.29281823597848416,99.82758620689656,90.72164948453609,100.0,96.90721649484536
15,0.019837951237285458,0.293288990855217,99.91379310344827,91.40893470790378,100.0,97.59450171821305
16,0.013497855061212101,0.28569111712276934,99.91379310344827,91.40893470790378,100.0,96.90721649484536
17,0.011024908603143853,0.2774854050949216,99.91379310344827,91.40893470790378,100.0,98.28178694158076
18,0.010458027251769562,0.28916629403829575,99.91379310344827,91.40893470790378,100.0,95.87628865979381
19,0.008078893256449216,0.2879812031984329,100.0,92.09621993127148,100.0,97.2508591065292
20,0.007342385606387177,0.2741518285125494,99.91379310344827,91.06529209621993,100.0,96.56357388316151
