epoch,train_loss,val_loss,train_acc,val_acc,train_top3_acc,val_top3_acc
1,1.4933009308737677,1.7409594893455504,35.08620689655172,25.77319587628866,76.63793103448276,60.48109965635739
2,1.4822753216769244,1.4250239491462708,35.51724137931034,35.39518900343643,77.67241379310344,80.41237113402062
3,1.4474049709938668,1.375741958618164,38.44827586206897,41.580756013745706,79.3103448275862,84.87972508591065
4,1.3745179869033195,1.304173356294632,41.810344827586206,43.29896907216495,83.36206896551724,86.25429553264605
5,1.341441367123578,1.3142694234848022,43.01724137931034,42.2680412371134,83.62068965517241,85.91065292096219
6,1.3061365597956889,1.2736955881118774,44.13793103448276,47.422680412371136,85.77586206896552,87.97250859106529
7,1.2785515817436013,1.228745973110199,48.53448275862069,47.422680412371136,87.24137931034483,89.00343642611683
8,1.2477790954950694,1.176492589712143,48.706896551724135,52.233676975945016,85.25862068965517,88.65979381443299
9,1.1775913302962844,1.1170575439929962,51.89655172413793,51.202749140893474,89.74137931034483,93.12714776632302
10,1.1482248531805503,1.0958960682153702,52.327586206896555,50.85910652920962,90.34482758620689,89.34707903780068
11,1.111165394654145,1.1890222012996674,56.206896551724135,48.797250859106526,89.22413793103448,87.2852233676976
12,1.100746381927181,1.05543594956398,56.55172413793103,58.76288659793814,91.29310344827586,91.06529209621993
13,1.0314839804494702,1.0462172776460648,60.258620689655174,54.982817869415804,91.8103448275862,88.31615120274914
14,1.0470176000852842,1.0532417714595794,57.93103448275862,54.29553264604811,90.94827586206897,92.43986254295532
15,1.0317499750369303,1.046231311559677,59.91379310344828,56.013745704467354,92.5,91.06529209621993
16,0.9847095624820607,1.0963372439146042,60.60344827586207,52.92096219931271,93.01724137931035,89.00343642611683
17,0.9592774429836789,0.9634312957525253,61.55172413793103,56.3573883161512,94.65517241379311,93.12714776632302
18,0.9737464608372869,0.9539149641990662,61.63793103448276,58.76288659793814,94.48275862068965,93.12714776632302
19,0.934317181239257,0.9194220006465912,63.01724137931034,62.54295532646048,94.13793103448276,93.81443298969072
20,0.9479261024578197,0.9664172559976578,63.10344827586207,59.106529209621996,93.10344827586206,90.37800687285224
21,0.9014853174621994,0.9415237993001938,65.0,56.70103092783505,94.22413793103448,94.15807560137458
22,0.8908049109819773,0.8983982294797898,65.34482758620689,62.54295532646048,93.87931034482759,94.50171821305842
23,0.8889231746261185,0.9290820568799972,65.25862068965517,57.7319587628866,94.3103448275862,94.50171821305842
24,0.8675067150914991,0.9231877595186233,66.72413793103448,60.13745704467354,94.56896551724138,93.47079037800687
25,0.8840276478110133,0.9360809355974198,64.91379310344827,57.044673539518904,94.3103448275862,95.53264604810997
26,0.8553015203089327,0.9297741562128067,67.41379310344827,62.19931271477663,94.82758620689656,92.43986254295532
27,0.8642622522405676,0.9000421404838562,67.15517241379311,61.16838487972509,94.65517241379311,95.53264604810997
28,0.8527086054956591,0.8656292662024498,66.03448275862068,63.57388316151203,95.08620689655173,94.84536082474227
29,0.8381767603191169,0.8559902846813202,67.67241379310344,62.54295532646048,95.0,95.18900343642612
30,0.8257366338291684,0.8555137634277343,68.96551724137932,62.54295532646048,95.25862068965517,95.53264604810997
31,0.8528654027629543,0.8997444361448288,67.24137931034483,60.824742268041234,95.43103448275862,94.15807560137458
32,0.8039757552984599,0.8559657514095307,70.34482758620689,65.97938144329896,95.34482758620689,95.53264604810997
33,0.8293757454769032,0.8651724636554718,67.5,62.88659793814433,96.55172413793103,95.53264604810997
34,0.800597766766677,0.8377560421824455,70.51724137931035,63.57388316151203,95.43103448275862,98.28178694158076
35,0.8093280115643063,0.8266455411911011,68.53448275862068,64.94845360824742,95.43103448275862,96.21993127147766
36,0.7738157357718494,0.8849693238735199,72.15517241379311,62.88659793814433,95.94827586206897,93.81443298969072
37,0.7720400771579227,0.8827756971120835,72.06896551724138,64.26116838487972,96.8103448275862,95.87628865979381
38,0.805787345847568,0.8636568889021874,71.03448275862068,62.54295532646048,95.0,93.81443298969072
39,0.7822077129338239,0.8624524652957917,69.82758620689656,63.91752577319588,96.46551724137932,94.84536082474227
40,0.7910036541320182,0.8363681823015213,69.91379310344827,65.29209621993127,95.86206896551724,95.18900343642612
41,0.7955636672071509,0.8864662766456604,70.94827586206897,62.19931271477663,96.29310344827586,94.15807560137458
42,0.7669679458076889,0.8566132411360741,71.37931034482759,59.450171821305844,96.63793103448276,95.18900343642612
43,0.7638090889196139,0.8353130996227265,71.72413793103448,61.855670103092784,96.20689655172414,95.87628865979381
44,0.7458202258960621,0.8401575475931168,73.36206896551724,64.60481099656357,97.24137931034483,95.87628865979381
45,0.7643931701376632,0.8289838269352913,73.70689655172414,63.91752577319588,96.20689655172414,96.90721649484536
46,0.7579121259418694,0.8248113319277763,70.08620689655173,67.35395189003437,96.29310344827586,96.90721649484536
47,0.7450221607813964,0.8759091973304749,73.27586206896552,63.57388316151203,97.24137931034483,94.84536082474227
48,0.7492996985847885,0.9227223068475723,72.67241379310344,62.19931271477663,96.37931034482759,92.78350515463917
49,0.7546483084962174,0.8452137559652328,72.93103448275862,67.35395189003437,96.63793103448276,94.84536082474227
50,0.7473617824348243,0.8025185003876686,71.20689655172414,65.63573883161511,96.89655172413794,96.21993127147766
51,0.7270571331720095,0.8183441385626793,71.29310344827586,66.32302405498282,96.89655172413794,96.56357388316151
52,0.7354997509234661,0.7988347172737121,72.5,65.63573883161511,96.46551724137932,96.90721649484536
53,0.7276457209844847,0.8358820110559464,73.70689655172414,64.94845360824742,96.89655172413794,95.18900343642612
54,0.7557709313727714,0.830127340555191,72.84482758620689,65.63573883161511,97.24137931034483,96.90721649484536
55,0.7480777308747575,0.8265321463346481,72.58620689655173,65.63573883161511,96.8103448275862,95.18900343642612
56,0.7060535695101764,0.8173296734690666,75.17241379310344,64.26116838487972,96.63793103448276,96.21993127147766
57,0.7363112383597606,0.7902606055140495,72.75862068965517,66.66666666666667,96.12068965517241,97.2508591065292
58,0.7218440191165821,0.7996138833463192,75.08620689655173,64.26116838487972,97.5,97.59450171821305
59,0.7179320285449157,0.8373227909207344,73.44827586206897,63.57388316151203,96.89655172413794,95.87628865979381
60,0.7066187826362816,0.8093870878219604,74.65517241379311,64.60481099656357,97.15517241379311,96.90721649484536
61,0.7250040415171031,0.8045746371150017,72.67241379310344,64.94845360824742,96.29310344827586,97.59450171821305
62,0.719361028155765,0.8296764776110649,72.41379310344827,63.23024054982818,96.63793103448276,95.87628865979381
63,0.69620241345586,0.806952066719532,75.34482758620689,64.26116838487972,97.5,96.90721649484536
64,0.6776595606997207,0.8187361419200897,76.12068965517241,64.26116838487972,97.06896551724138,97.2508591065292
65,0.7023042335703567,0.7796113848686218,75.0,65.97938144329896,96.63793103448276,97.2508591065292
66,0.6741987909819629,0.7789167925715447,76.20689655172414,68.04123711340206,97.75862068965517,96.56357388316151
67,0.7341985203124382,0.8026485323905945,73.87931034482759,64.94845360824742,96.98275862068965,96.56357388316151
68,0.7012980145377081,0.7977272853255272,75.0,64.94845360824742,96.89655172413794,96.56357388316151
69,0.730105459690094,0.8119588196277618,72.41379310344827,66.32302405498282,96.20689655172414,96.56357388316151
70,0.6952867604590751,0.810121639072895,73.27586206896552,65.97938144329896,96.8103448275862,96.56357388316151
71,0.7036176815226272,0.8190109744668007,74.3103448275862,64.94845360824742,97.58620689655173,94.84536082474227
72,0.6738620046022776,0.8053163453936577,75.6896551724138,65.63573883161511,96.8103448275862,95.87628865979381
73,0.7102672908757184,0.7994870707392693,74.39655172413794,65.97938144329896,97.24137931034483,97.9381443298969
74,0.7009512637112592,0.7940248206257821,74.05172413793103,65.29209621993127,96.8103448275862,96.90721649484536
75,0.6857037423430262,0.7924722447991371,75.43103448275862,65.63573883161511,97.15517241379311,97.59450171821305
76,0.6841543937051618,0.8335969373583794,75.86206896551724,64.26116838487972,97.41379310344827,94.15807560137458
77,0.6873778169219559,0.7970426008105278,75.17241379310344,65.29209621993127,96.98275862068965,96.56357388316151
78,0.6762042013374535,0.7981297299265862,75.43103448275862,65.97938144329896,97.41379310344827,95.87628865979381
79,0.6578690796285063,0.7947410419583321,76.8103448275862,66.66666666666667,98.01724137931035,96.56357388316151
80,0.6683632127336554,0.7837112307548523,77.75862068965517,67.35395189003437,98.01724137931035,97.2508591065292
81,0.6718882749209533,0.7877116084098816,74.74137931034483,66.66666666666667,97.24137931034483,97.2508591065292
82,0.671749668346869,0.7811803504824638,75.34482758620689,67.35395189003437,97.41379310344827,97.59450171821305
83,0.6512704298302934,0.7814510479569435,77.67241379310344,67.35395189003437,97.58620689655173,98.62542955326461
84,0.6768480748743624,0.7882614493370056,76.03448275862068,64.94845360824742,97.58620689655173,97.59450171821305
85,0.6534652460265804,0.7904151812195778,76.46551724137932,65.97938144329896,96.8103448275862,98.28178694158076
86,0.6588832719905956,0.7930983483791352,75.77586206896552,65.29209621993127,97.75862068965517,97.2508591065292
87,0.6386022350272617,0.7930614039301872,77.5,66.66666666666667,97.58620689655173,97.9381443298969
88,0.6457450559010377,0.7912680104374885,76.8103448275862,66.66666666666667,97.5,97.59450171821305
89,0.647857964844317,0.7828528210520744,77.15517241379311,67.01030927835052,97.41379310344827,97.9381443298969
90,0.6492801703311302,0.7880593180656433,75.6896551724138,67.35395189003437,98.01724137931035,97.59450171821305
91,0.665695794530817,0.7843928813934327,75.51724137931035,67.01030927835052,97.5,97.59450171821305
92,0.6775461274224359,0.7847618401050568,76.72413793103448,67.01030927835052,96.98275862068965,97.59450171821305
93,0.63648729952606,0.7858592629432678,78.10344827586206,67.35395189003437,97.93103448275862,97.59450171821305
94,0.6516908423320668,0.7867295995354653,76.29310344827586,68.04123711340206,96.89655172413794,97.59450171821305
95,0.6384992382010898,0.7843750461935997,77.75862068965517,67.69759450171821,98.1896551724138,97.59450171821305
96,0.6334542358243788,0.7829954147338867,78.44827586206897,67.01030927835052,97.06896551724138,97.9381443298969
97,0.6424257537803134,0.7830086812376976,76.20689655172414,66.66666666666667,98.10344827586206,97.9381443298969
98,0.6414473242050892,0.7836662352085113,76.8103448275862,66.32302405498282,97.67241379310344,97.9381443298969
99,0.6458197687123273,0.7835794046521187,76.98275862068965,66.32302405498282,97.75862068965517,97.9381443298969
100,0.6645177481947718,0.7835860326886177,76.37931034482759,66.32302405498282,96.72413793103448,97.9381443298969
