epoch,train_loss,val_loss,train_acc,val_acc
1,2.0556487600008646,1.7336223721504211,21.925133689839573,31.623931623931625
2,1.7508094429969787,1.6519677639007568,32.406417112299465,33.76068376068376
3,1.708224630355835,1.6388688683509827,32.406417112299465,38.034188034188034
4,1.6694860339164734,1.6257329136133194,34.11764705882353,38.888888888888886
5,1.6085647066434225,1.5596095472574234,37.64705882352941,41.02564102564103
6,1.5589672684669496,1.5445956885814667,39.786096256684495,43.58974358974359
7,1.527834459145864,1.474994719028473,42.13903743315508,42.73504273504273
8,1.4923422733942668,1.4860082566738129,43.74331550802139,44.44444444444444
9,1.4727814753850301,1.5533324182033539,44.06417112299465,38.46153846153846
10,1.4191581765810648,1.3856413066387177,44.49197860962567,48.717948717948715
11,1.3761019031206767,1.3318252712488174,47.16577540106952,52.99145299145299
12,1.3259228587150573,1.34454645216465,50.6951871657754,52.99145299145299
13,1.3173253615697225,1.302427962422371,49.73262032085562,51.70940170940171
14,1.3416231433550516,1.288331463932991,48.98395721925134,53.84615384615385
15,1.2687995473543803,1.3052277863025665,54.11764705882353,54.7008547008547
16,1.2497159659862518,1.229693055152893,53.58288770053476,55.98290598290598
17,1.2600353956222534,1.3372688740491867,52.51336898395722,50.0
18,1.2314438998699189,1.2504055798053741,55.50802139037433,56.41025641025641
19,1.2053795099258422,1.2668019086122513,54.973262032085564,57.26495726495727
20,1.206480340162913,1.2188512980937958,53.79679144385027,54.7008547008547
21,1.169447950522105,1.256282053887844,56.149732620320854,55.12820512820513
22,1.1638885060946147,1.235500007867813,56.0427807486631,57.26495726495727
23,1.1415848195552827,1.2186720073223114,55.82887700534759,55.98290598290598
24,1.1762472192446392,1.2120542228221893,55.93582887700535,53.84615384615385
25,1.1472403347492217,1.2251101285219193,58.18181818181818,52.99145299145299
26,1.161761216322581,1.2198476940393448,55.72192513368984,55.55555555555556
27,1.1293197870254517,1.1786721646785736,59.144385026737964,59.401709401709404
28,1.1162580569585165,1.1854511201381683,60.74866310160428,58.547008547008545
29,1.0755861004193623,1.1523840054869652,60.74866310160428,59.401709401709404
30,1.0483120441436768,1.1305369436740875,61.92513368983957,58.11965811965812
31,1.0687456091245016,1.1624157577753067,61.06951871657754,55.98290598290598
32,1.0863764484723408,1.1853360086679459,60.32085561497326,56.837606837606835
33,1.0724569002787272,1.1726535856723785,59.67914438502674,58.97435897435897
34,1.0226305822531383,1.1040815338492393,62.780748663101605,59.401709401709404
35,1.0140308360258738,1.1191557124257088,63.63636363636363,58.97435897435897
36,0.9978253702322643,1.1911405175924301,65.02673796791444,54.7008547008547
37,1.020415437221527,1.1270470917224884,62.99465240641711,61.53846153846154
38,1.020567766825358,1.1395413503050804,65.45454545454545,59.401709401709404
39,1.0752890348434447,1.1019514799118042,59.67914438502674,61.53846153846154
40,1.0121622343858083,1.1266202330589294,62.67379679144385,56.837606837606835
41,0.9852549254894256,1.101849228143692,65.24064171122994,58.97435897435897
42,0.9657591760158539,1.1059663519263268,64.91978609625669,61.111111111111114
43,0.9825786809126537,1.1333002522587776,62.99465240641711,57.69230769230769
44,1.0218481123447418,1.1577794402837753,63.63636363636363,57.69230769230769
45,0.9871822834014893,1.0778629407286644,64.49197860962566,62.82051282051282
46,0.9808989942073822,1.1510047689080238,65.66844919786097,57.69230769230769
47,0.9885972539583842,1.1262651532888412,63.42245989304813,61.965811965811966
48,0.9739034334818523,1.0748066008090973,65.88235294117646,61.111111111111114
49,0.963378389676412,1.0725266858935356,65.56149732620321,58.97435897435897
50,0.9343656559785207,1.1228158324956894,67.80748663101605,58.11965811965812
51,0.9564154744148254,1.073074258863926,65.1336898395722,62.39316239316239
52,0.9405760486920675,1.1177808493375778,66.20320855614973,55.55555555555556
53,0.9641377290089925,1.0836516469717026,63.9572192513369,61.53846153846154
54,0.9280745605627696,1.093789890408516,68.44919786096257,61.111111111111114
55,0.9223512589931488,1.058768481016159,66.31016042780749,63.24786324786325
56,0.9094447294871012,1.0603698194026947,66.95187165775401,63.24786324786325
57,0.9185384849707285,1.06746157258749,68.55614973262033,61.53846153846154
58,0.9176634569962819,1.0562013164162636,68.34224598930481,60.68376068376068
59,0.9173470596472423,1.0684714019298553,68.02139037433155,59.401709401709404
60,0.8800412774085998,1.0587329119443893,69.41176470588235,62.82051282051282
61,0.8996220052242279,1.071968398988247,67.37967914438502,59.82905982905983
62,0.8910472353299459,1.085952766239643,69.73262032085562,60.256410256410255
63,0.9181022564570109,1.0367077589035034,67.70053475935829,64.1025641025641
64,0.8795396904150645,1.0549388527870178,68.98395721925134,62.39316239316239
65,0.8666682342688242,1.041110910475254,70.26737967914438,61.965811965811966
66,0.8595908403396606,1.0659852549433708,70.16042780748663,59.82905982905983
67,0.8759828408559164,1.0507220923900604,69.3048128342246,58.547008547008545
68,0.8694635570049286,1.0649124905467033,68.98395721925134,60.68376068376068
69,0.864926677942276,1.0410143062472343,69.62566844919786,64.52991452991454
70,0.8622328062852224,1.0463643074035645,70.6951871657754,62.39316239316239
71,0.8438389341036479,1.046237163245678,71.65775401069519,63.675213675213676
72,0.8517979621887207,1.0651782974600792,71.01604278074866,61.965811965811966
73,0.8520473976929982,1.044305942952633,71.33689839572193,64.52991452991454
74,0.8355070372422536,1.0304313451051712,71.97860962566845,60.256410256410255
75,0.8241547922293345,1.078483559191227,71.76470588235294,58.97435897435897
76,0.861587855219841,1.0318732932209969,69.5187165775401,62.39316239316239
77,0.8191352516412735,1.0412962660193443,72.19251336898395,61.53846153846154
78,0.8166044255097707,1.0388782620429993,72.83422459893048,63.675213675213676
79,0.8421502749125163,1.0313674584031105,71.44385026737967,62.39316239316239
80,0.8350911657015483,1.0373105183243752,71.97860962566845,61.53846153846154
81,0.818306585152944,1.024239867925644,73.58288770053476,62.82051282051282
82,0.8251785894234975,1.0347469672560692,74.11764705882354,60.256410256410255
83,0.8161234438419342,1.0266535133123398,72.51336898395722,62.82051282051282
84,0.8143373628457388,1.03187395632267,71.44385026737967,61.965811965811966
85,0.8059597531954448,1.025285318493843,74.54545454545455,62.39316239316239
86,0.7931981335083643,1.024915173649788,74.33155080213903,61.965811965811966
87,0.8066606422265371,1.024528183043003,73.15508021390374,61.965811965811966
88,0.787386397520701,1.0210772007703781,74.01069518716578,62.82051282051282
89,0.7954018870989482,1.0208523944020271,74.22459893048128,62.82051282051282
90,0.7964250783125559,1.0189154520630836,73.90374331550802,63.24786324786325
91,0.7888868868350982,1.0162534713745117,74.22459893048128,62.82051282051282
92,0.7819356044133504,1.0178374946117401,73.68983957219251,64.1025641025641
93,0.7894857426484426,1.0183949247002602,74.43850267379679,64.1025641025641
94,0.7854730288187662,1.016137644648552,74.01069518716578,62.82051282051282
95,0.7795669913291932,1.0164170265197754,74.33155080213903,63.24786324786325
96,0.7886520504951477,1.0167875736951828,74.33155080213903,63.24786324786325
97,0.7814954082171123,1.016594149172306,74.43850267379679,63.24786324786325
98,0.7861569841702779,1.0164986997842789,74.54545454545455,63.24786324786325
99,0.7774011532465617,1.016389824450016,74.54545454545455,63.24786324786325
100,0.7766974588235219,1.0163850858807564,74.54545454545455,63.24786324786325
