epoch,train_loss,val_loss,train_acc,val_acc,train_top3_acc,val_top3_acc
1,3.238835418546522,3.273660588264465,7.672413793103448,7.903780068728523,22.24137931034483,20.61855670103093
2,3.1272954296421362,3.2826162576675415,11.03448275862069,7.560137457044673,28.79310344827586,26.460481099656356
3,2.9942138903849833,3.2182173252105715,15.0,9.965635738831615,33.96551724137931,27.835051546391753
4,2.8925775579504065,3.3132323026657104,18.53448275862069,14.776632302405499,39.48275862068966,29.896907216494846
5,2.9577255828960523,3.0739012241363524,16.724137931034484,14.0893470790378,38.793103448275865,36.76975945017182
6,2.764378045056317,3.2713454723358155,21.46551724137931,13.402061855670103,43.36206896551724,29.896907216494846
7,2.7686131580455884,3.042969512939453,23.70689655172414,12.371134020618557,44.224137931034484,34.02061855670103
8,2.6490324059048214,3.1560258626937867,23.448275862068964,17.52577319587629,50.0,35.39518900343643
9,2.5960645289034456,3.058747339248657,25.0,14.43298969072165,51.293103448275865,40.20618556701031
10,2.619571202510112,2.889175009727478,26.379310344827587,20.274914089347078,49.56896551724138,40.893470790378004
11,2.5908091003830367,3.0300564527511598,27.844827586206897,17.869415807560138,51.206896551724135,40.549828178694156
12,2.354172848366402,2.938238334655762,31.29310344827586,16.151202749140893,56.206896551724135,41.92439862542955
13,2.3258076261829688,2.820490765571594,31.982758620689655,24.742268041237114,56.55172413793103,47.766323024054984
14,2.305529130471719,2.8397665500640867,31.637931034482758,23.02405498281787,58.53448275862069,51.202749140893474
15,2.2832499291445756,2.6817121267318726,30.25862068965517,21.993127147766323,58.36206896551724,48.45360824742268
16,2.162758646784602,2.7479360580444334,35.51724137931034,23.711340206185568,64.05172413793103,47.07903780068729
17,2.1624367430403426,2.8247100114822388,35.0,25.085910652920962,63.793103448275865,45.36082474226804
18,2.1723084449768066,2.565725016593933,34.56896551724138,24.054982817869416,61.810344827586206,48.10996563573883
19,2.105213687226579,2.6944880962371824,35.689655172413794,26.116838487972508,61.37931034482759,53.264604810996566
20,2.0780968440545573,2.5509093046188354,36.98275862068966,27.147766323024054,63.96551724137931,52.92096219931271
21,2.095012049417238,2.569396901130676,37.1551724137931,29.896907216494846,64.82758620689656,55.670103092783506
22,2.0648641425210075,2.833310103416443,37.672413793103445,24.398625429553263,65.17241379310344,41.23711340206186
23,1.9898326203629777,2.5820061206817626,40.0,27.491408934707902,68.01724137931035,50.51546391752577
24,1.947210817723661,2.5018773317337035,39.6551724137931,30.240549828178693,68.44827586206897,57.38831615120275
25,1.899977696908487,2.485682153701782,40.3448275862069,30.927835051546392,69.48275862068965,55.32646048109966
26,1.9137658267407804,2.5133775949478148,42.241379310344826,27.491408934707902,70.51724137931035,56.3573883161512
27,1.7930174711588267,2.386572575569153,45.172413793103445,31.27147766323024,70.25862068965517,58.76288659793814
28,1.8634301681776304,2.441814088821411,41.46551724137931,32.302405498281786,70.43103448275862,58.07560137457045
29,1.767860216063422,2.502876710891724,45.08620689655172,30.927835051546392,73.36206896551724,56.013745704467354
30,1.681787091332513,2.3716655015945434,46.293103448275865,28.8659793814433,74.91379310344827,54.982817869415804
31,1.7047139084016956,2.4969905495643614,47.758620689655174,31.61512027491409,75.51724137931035,60.13745704467354
32,1.7615607332538914,2.3665374398231505,45.94827586206897,32.302405498281786,72.5,61.512027491408936
33,1.7665745760943439,2.466485357284546,46.810344827586206,30.927835051546392,72.67241379310344,58.07560137457045
34,1.6868431825895567,2.288206195831299,47.672413793103445,33.67697594501718,75.25862068965517,58.07560137457045
35,1.6412200412234745,2.216299831867218,50.08620689655172,35.39518900343643,76.63793103448276,62.88659793814433
36,1.6381491777059194,2.2226585388183593,47.93103448275862,37.45704467353952,76.03448275862068,61.512027491408936
37,1.5921652864765476,2.2335297584533693,51.46551724137931,32.64604810996563,76.12068965517241,61.512027491408936
38,1.5951222374632552,2.4073513627052305,49.91379310344828,29.553264604810998,77.24137931034483,58.07560137457045
39,1.5977849251515157,2.2852103471755982,49.91379310344828,37.11340206185567,76.8103448275862,62.54295532646048
40,1.5634584201348793,2.4075390815734865,50.258620689655174,32.302405498281786,79.48275862068965,57.38831615120275
41,1.5546362979992017,2.1806797862052916,52.8448275862069,35.05154639175258,78.62068965517241,60.824742268041234
42,1.5194140543808807,2.2046677470207214,52.1551724137931,35.738831615120276,78.10344827586206,61.855670103092784
43,1.4702448941565849,2.280621111392975,53.36206896551724,35.738831615120276,79.48275862068965,60.48109965635739
44,1.5000880183400334,2.1205879926681517,54.224137931034484,37.80068728522337,79.3103448275862,64.26116838487972
45,1.477943839253606,2.0152526259422303,52.327586206896555,38.487972508591064,80.60344827586206,69.0721649484536
46,1.396098162676837,2.1472208142280578,55.689655172413794,32.98969072164948,81.20689655172414,61.16838487972509
47,1.370831283363136,2.0799973487854,58.44827586206897,37.11340206185567,82.41379310344827,66.66666666666667
48,1.443663529447607,2.1184266567230225,53.44827586206897,35.39518900343643,79.82758620689656,65.63573883161511
49,1.3689984195941203,2.0998306035995484,56.206896551724135,39.86254295532646,82.24137931034483,65.97938144329896
50,1.3567145225164052,2.3646821856498716,55.86206896551724,33.67697594501718,81.98275862068965,58.76288659793814
51,1.3395324059434839,2.0690736770629883,57.41379310344828,39.175257731958766,83.96551724137932,66.66666666666667
52,1.349691004366488,2.0595426321029664,56.293103448275865,40.20618556701031,81.63793103448276,65.97938144329896
53,1.3595836339770138,2.221481776237488,56.810344827586206,39.51890034364261,84.22413793103448,65.97938144329896
