epoch,train_loss,val_loss,train_acc,val_acc,train_top3_acc,val_top3_acc
1,3.6896459476367847,3.5083871603012087,9.913793103448276,28.1786941580756,21.810344827586206,51.54639175257732
2,3.139074795954936,2.882274842262268,43.53448275862069,51.89003436426117,70.43103448275862,81.09965635738831
3,2.4779683125985636,2.3150745391845704,70.0,69.41580756013745,93.36206896551724,92.43986254295532
4,1.903915888554341,1.8738791704177857,85.6896551724138,76.97594501718213,97.84482758620689,95.18900343642612
5,1.4169284395269446,1.4674448013305663,91.55172413793103,84.87972508591065,99.65517241379311,97.2508591065292
6,1.0058260076754801,1.1318279922008514,95.77586206896552,89.34707903780068,100.0,97.9381443298969
7,0.7285989587371414,0.8973303318023682,97.67241379310344,86.94158075601375,100.0,97.9381443298969
8,0.4986366307413256,0.7232367277145386,98.70689655172414,88.65979381443299,100.0,98.28178694158076
9,0.40459108916488856,0.7094060182571411,98.10344827586206,87.97250859106529,100.0,96.90721649484536
10,0.31410046686997284,0.599337813258171,98.70689655172414,87.97250859106529,100.0,98.28178694158076
11,0.22886976116412394,0.510321855545044,99.48275862068965,90.37800687285224,100.0,97.9381443298969
12,0.2014423113416981,0.5065150782465935,99.22413793103448,88.31615120274914,100.0,97.59450171821305
13,0.20071066875715513,0.4565892398357391,98.79310344827586,89.34707903780068,100.0,97.59450171821305
14,0.19588414921953873,0.47620615512132647,98.62068965517241,88.65979381443299,100.0,97.9381443298969
15,0.15165461740783742,0.4782403066754341,98.87931034482759,89.34707903780068,99.91379310344827,97.2508591065292
16,0.18386239498048215,0.5093041352927685,97.58620689655173,86.25429553264605,100.0,96.90721649484536
17,0.1191076495357462,0.4043066516518593,99.13793103448276,89.34707903780068,100.0,98.62542955326461
18,0.08842451215998547,0.33144264817237856,99.39655172413794,92.09621993127148,100.0,97.59450171821305
19,0.07326856034027564,0.4176289517432451,99.65517241379311,89.34707903780068,100.0,98.96907216494846
20,0.09959808344373831,0.6436044722795486,98.87931034482759,83.16151202749141,99.91379310344827,96.90721649484536
