epoch,train_loss,val_loss,train_acc,val_acc
1,2.371653612454732,2.211476743221283,19.78609625668449,25.213675213675213
2,2.0954014539718626,1.8195552378892899,28.55614973262032,29.05982905982906
3,1.7930509289105734,1.8465627878904343,30.58823529411765,28.632478632478634
4,1.7880679607391357,1.7091441601514816,29.197860962566846,30.76923076923077
5,1.7210411032040913,1.6481023132801056,32.51336898395722,32.47863247863248
6,1.6940682689348856,1.6395398825407028,32.72727272727273,34.18803418803419
7,1.6513997673988343,1.595969706773758,35.82887700534759,34.61538461538461
8,1.6285725951194763,1.5797501057386398,36.25668449197861,33.76068376068376
9,1.609300156434377,1.589598685503006,36.25668449197861,36.324786324786324
10,1.5953881899515787,1.5759778916835785,36.0427807486631,35.042735042735046
11,1.558002245426178,1.568567469716072,36.36363636363637,38.888888888888886
12,1.5523902773857117,1.545482486486435,36.470588235294116,38.034188034188034
13,1.5395235737164816,1.4859479367733002,36.898395721925134,43.58974358974359
14,1.520944929122925,1.492485672235489,38.07486631016043,42.30769230769231
15,1.4747242689132691,1.6984669715166092,41.1764705882353,38.034188034188034
16,1.5221078515052795,1.511878252029419,41.06951871657754,43.162393162393165
17,1.4960070331891377,1.6716906130313873,41.60427807486631,39.31623931623932
18,1.5008793115615844,1.4287154525518417,40.962566844919785,48.29059829059829
19,1.4298178871472678,1.4810311049222946,45.24064171122995,39.743589743589745
20,1.419220507144928,1.3919913917779922,44.06417112299465,42.73504273504273
21,1.358851949373881,1.4545418918132782,45.026737967914436,44.87179487179487
22,1.3927888830502828,1.4088157713413239,44.27807486631016,45.2991452991453
23,1.3695683320363363,1.406290054321289,48.55614973262032,48.717948717948715
24,1.4124282638231913,1.4817994982004166,45.775401069518715,38.46153846153846
25,1.3744626462459564,1.4181301593780518,46.95187165775401,43.162393162393165
26,1.3317657828330993,1.3101553171873093,47.9144385026738,50.427350427350426
27,1.3041619936625162,1.2933336943387985,48.55614973262032,49.572649572649574
28,1.2938782890637717,1.265659138560295,48.44919786096256,49.572649572649574
29,1.27157874306043,1.3411688804626465,49.73262032085562,49.572649572649574
30,1.238418310880661,1.2880518287420273,52.94117647058823,51.282051282051285
31,1.2566353460152944,1.272461175918579,52.29946524064171,54.27350427350427
32,1.2352721254030863,1.2642690539360046,53.04812834224599,50.427350427350426
33,1.1997176428635916,1.3717977106571198,54.224598930481285,46.58119658119658
34,1.2476353267828624,1.229420468211174,50.90909090909091,55.98290598290598
35,1.1504140198230743,1.2129807770252228,56.0427807486631,51.282051282051285
36,1.1320073167483011,1.3816996812820435,55.50802139037433,43.162393162393165
37,1.1845570454994838,1.4479933977127075,54.11764705882353,41.452991452991455
